CustomerID,Age,Gender,Location,ProductCategory,PurchaseAmount,PaymentMethod,PurchaseDate,DeviceUsed,ReturningCustomer
c4765ffa-807f-4376-bcc7-d5149602324e,19,Male,India,Books,1244.38,PayPal,2025-07-01,Mobile,Yes
6fac1122-597c-4991-83a2-d4e2adee823c,34,Male,UK,Sports,808.85,Debit Card,2024-04-26,Tablet,No
7530f669-6392-4d3d-ae9f-37d0b391dcb8,21,Female,Canada,Electronics,561.3,Credit Card,2025-05-06,Desktop,Yes
3d6b0725-44fd-43ef-a665-c14647b6095c,54,Female,Germany,Electronics,1356.85,Credit Card,2025-12-30,Mobile,No
eb57410a-e417-4e46-8c98-d6d15579dbfb,59,Female,Germany,Home,599.92,Credit Card,2024-09-04,Tablet,Yes
8912e0f8-6828-4f2b-af8e-a006ee647350,67,Male,UK,Sports,1768.09,PayPal,2025-01-05,Tablet,No
59564b74-897c-4c38-b19b-1b9678d3a386,51,Male,Germany,Books,1689.92,Credit Card,2024-03-29,Tablet,No
37cd75e6-01c3-42f0-91c8-f6307db1a6f4,29,Male,India,Home,1175.13,Debit Card,2024-08-18,Desktop,Yes
8b00957d-b3e1-4269-aaec-bbd62d2b01d1,21,Female,UK,Books,1661.31,Debit Card,2024-02-20,Mobile,No
9a9d1d76-62ed-47c3-a327-470bc7b8b581,57,Male,Canada,Electronics,653.18,Credit Card,2024-12-16,Tablet,No
caced962-af40-41d4-9d1a-22b4ad3e4495,65,Male,India,Electronics,1753.27,PayPal,2024-04-21,Mobile,Yes
a37255f0-9d56-4cd2-9491-2bdd1804bd8c,49,Male,Germany,Electronics,116.7,Debit Card,2025-04-29,Desktop,Yes
526c1abc-7a26-47f6-9770-f0a5800f54ac,63,Female,USA,Home,1183.25,PayPal,2024-04-12,Desktop,Yes
ac79f62a-787c-4cf3-a7c3-5c53759e89fd,21,Male,Canada,Sports,1067.59,Cash,2024-04-02,Mobile,Yes
803b05df-536d-4bc2-9619-aa08f57c0d30,29,Female,India,Clothing,921.07,Debit Card,2024-08-27,Tablet,Yes
0980b3e2-2f77-4140-82b6-9a6c77718328,26,Female,Canada,Home,486.46,PayPal,2025-09-04,Desktop,Yes
1aad1d67-0a90-470b-b6a4-dc293bfe3533,58,Female,India,Clothing,215.87,Debit Card,2024-08-15,Mobile,Yes
45cd63e8-14e5-41e5-9e5a-9700238a351f,44,Male,Germany,Books,1522.95,Credit Card,2024-10-29,Mobile,Yes
35a861b6-e579-4b0f-b9c2-7d322e61e0a9,24,Male,Canada,Electronics,831.68,PayPal,2024-02-09,Mobile,Yes
6157446d-4fd9-4f00-8966-d79b5fa9cecd,20,Female,India,Clothing,1690.45,PayPal,2024-07-20,Desktop,Yes
2b902d5a-2792-4c51-b59d-cc6baacfec2c,31,Male,UK,Electronics,1023.11,Cash,2024-02-11,Tablet,No
0bb0d88f-5a7c-43e9-9627-c2f4bcb02fd2,69,Male,Australia,Clothing,1049.72,Cash,2025-10-21,Desktop,Yes
3c00d861-9150-4e84-8eb2-3bcfef2ef187,25,Female,Australia,Sports,311.57,Credit Card,2025-05-25,Tablet,No
9f085209-7ba3-44b9-b572-a0c80e31d58f,45,Female,Australia,Home,754.12,Cash,2025-10-26,Mobile,No
b127b7a6-9d3a-4910-85fa-646e548225ac,56,Male,India,Electronics,887.85,Cash,2025-06-08,Mobile,No
7501d847-3fff-462d-9b88-f451286cc5c9,37,Female,Australia,Electronics,769.52,PayPal,2024-04-20,Mobile,No
e01d2821-03fd-4c00-a592-fe89661555e8,18,Female,UK,Electronics,607.9,Cash,2025-04-01,Tablet,No
44f73502-66cf-4e45-9049-d4455d74c860,47,Male,Canada,Books,1742.65,Cash,2024-02-17,Mobile,Yes
02d29028-3697-4cea-b95a-e2df805b7fb0,55,Male,Australia,Sports,778.57,Credit Card,2024-04-14,Mobile,No
c221d58c-c3cb-466a-8431-7489017b2a23,68,Male,India,Books,1758.52,Cash,2024-01-22,Mobile,No
b523989c-5bdf-4380-a194-6fd260e5043b,37,Male,USA,Clothing,1014.02,Debit Card,2024-07-07,Mobile,Yes
ce439577-8dad-4994-ab02-a87ee2d0ee08,58,Male,Australia,Sports,902.26,PayPal,2024-07-10,Tablet,Yes
25537b6e-ea4c-4a77-a2ec-3a4a6239c982,23,Female,USA,Home,1960.81,Debit Card,2024-09-29,Tablet,No
ecc94992-9815-4f22-86d8-586a79b41c19,64,Male,Australia,Electronics,1082.52,Credit Card,2024-02-27,Mobile,No
d6687855-3fb4-4323-8e79-bb8dabf1ee5c,33,Male,Germany,Sports,1770.77,Debit Card,2024-10-02,Mobile,Yes
893a8b8c-b6b0-4f90-885e-870251f61729,66,Male,UK,Clothing,1116.1,PayPal,2025-05-02,Desktop,No
04044087-622d-4ec7-a47a-5333391345dd,29,Male,India,Electronics,1497.56,Credit Card,2025-04-13,Tablet,No
f48220bc-3e9a-4f28-a36f-df1e707329f1,39,Male,UK,Books,1032.79,Credit Card,2025-12-15,Tablet,Yes
a98f3eee-a750-43bc-a93e-b0bba6127526,61,Female,Australia,Home,611.95,Credit Card,2025-02-05,Mobile,Yes
64e7ef71-cc35-4c2b-bb6f-b13f5241f942,64,Female,India,Clothing,1388.31,PayPal,2024-04-19,Desktop,Yes
291de9d0-a443-450c-8f08-4904b02d3660,22,Female,UK,Clothing,974.55,Credit Card,2025-12-18,Desktop,No
1c76983d-4e10-4e56-95a7-255f5e6a937b,58,Female,USA,Sports,1660.94,Credit Card,2025-04-07,Desktop,Yes
1f539fc3-5a90-44af-afdf-f84c4080cbfb,45,Male,Germany,Electronics,1164.52,Credit Card,2024-03-08,Desktop,No
af3d4dbd-1178-4dfe-beca-e4660fab3098,57,Male,Australia,Books,468.79,Cash,2024-07-09,Mobile,No
54a19bf8-0afa-40e8-8000-8371ef439263,23,Female,UK,Home,1979.97,PayPal,2025-03-24,Tablet,No
16247260-e413-402d-9901-696962df52c1,43,Female,Germany,Books,233.21,PayPal,2024-03-30,Tablet,Yes
d54ad5ab-28c0-4b07-bd79-6321bb033e66,20,Female,India,Home,1944.21,Cash,2024-11-12,Tablet,No
a6db6562-c106-4a96-a0cd-acd6576c8fb6,25,Female,UK,Home,399.08,PayPal,2025-04-14,Desktop,No
375f5530-666e-47d2-b43d-75573e0366e9,59,Male,UK,Home,1874.41,Credit Card,2025-11-02,Desktop,Yes
3a37ed81-af1d-446f-ab8c-afb2beb8f0c0,63,Female,India,Home,1447.6,Credit Card,2025-10-04,Mobile,Yes
df98f76b-79af-4d91-a8e5-eb9ec6526d14,44,Male,USA,Clothing,712.62,PayPal,2024-10-16,Desktop,No
7f0a99ad-6c1c-4c1b-b526-2d046789cd2a,28,Male,USA,Sports,500.21,Debit Card,2024-09-05,Desktop,Yes
dede6d85-365a-4148-a1b2-ff217bdedfad,56,Male,India,Books,1277.48,PayPal,2025-09-20,Tablet,No
f51f0d71-2f25-43e0-979b-f95973cdb1c8,61,Female,India,Clothing,112.3,Cash,2025-04-03,Tablet,Yes
aa87030a-b0af-4b01-8c82-aa38a9ba122f,43,Male,UK,Home,1847.18,Debit Card,2024-11-03,Mobile,Yes
13e3b3ad-2021-44b0-a66c-d06bd7332e12,59,Male,Canada,Sports,1175.38,Debit Card,2025-02-02,Desktop,No
f48b7de1-d8b4-4d47-a9ee-1dd453343eda,28,Male,Germany,Books,1996.78,PayPal,2024-12-10,Tablet,Yes
0bdba02c-27b6-454a-a5c3-e566ec42ede3,47,Female,India,Sports,328.68,Debit Card,2024-05-14,Tablet,Yes
6c48e3d5-b931-4b16-b169-2257a00681d9,43,Male,Canada,Electronics,1276.28,Credit Card,2024-01-21,Desktop,No
8777a57b-82b4-43c8-b840-7634a04b755d,23,Male,Germany,Sports,415.57,PayPal,2024-03-16,Mobile,Yes
460282f2-d8a9-40bb-b52b-72577f7f0614,37,Female,India,Sports,1845.2,PayPal,2024-05-03,Mobile,Yes
39b7e956-ba9b-47b5-8a1c-35ddf0c5e20d,70,Male,USA,Books,657.95,Debit Card,2025-06-16,Mobile,Yes
271326a7-ebbf-4ea0-bb7d-5bd79470bbe9,28,Male,Australia,Sports,1578.91,Debit Card,2024-04-14,Desktop,No
1315c9c9-e44a-47e5-92f6-5de307951930,68,Male,Canada,Sports,846.66,Debit Card,2024-01-26,Desktop,No
c7903e18-5da7-4ae3-9f0b-af3f2febeeb1,37,Female,USA,Clothing,529.79,Debit Card,2024-05-31,Desktop,Yes
07c098cb-9bcd-4762-b137-35128335b709,25,Male,USA,Home,1452.06,PayPal,2025-09-09,Tablet,No
9a74751f-ea23-48ab-9be3-f6878ca3efee,34,Female,USA,Clothing,1140.14,Credit Card,2025-03-30,Tablet,Yes
c917b912-b296-4ef3-9961-89769584574e,18,Male,USA,Home,1764.0,Cash,2024-01-30,Desktop,Yes
b889b527-3344-4bd3-8efa-6a3c71252b5c,30,Male,Canada,Sports,255.03,Cash,2024-07-27,Tablet,No
8783cac7-2d9a-4e58-9c61-5c2ff8bcbab5,40,Male,Canada,Sports,350.49,Debit Card,2025-09-18,Desktop,No
5fa90b95-1fbd-427c-80e4-5a7847563e99,63,Male,UK,Electronics,966.99,Credit Card,2025-09-23,Tablet,No
13d6228d-7dc8-470f-84ff-765b9c964663,40,Female,Canada,Clothing,1149.56,Credit Card,2024-03-15,Mobile,Yes
03c6f675-4e7d-4131-b9e9-6fccb10541fb,68,Female,UK,Books,1924.63,Cash,2025-06-20,Mobile,Yes
16ef3f3d-5929-4c41-b4cb-e266aab0c3f1,29,Female,Canada,Clothing,1949.24,Debit Card,2025-10-16,Desktop,No
ce21fb1e-5c2e-4e81-ac38-a596df06302a,30,Female,USA,Home,1218.4,PayPal,2025-09-11,Mobile,No
a8f65ac5-3472-449c-ba67-96612eaf1d0e,47,Male,Canada,Clothing,1230.09,Cash,2025-09-06,Desktop,No
b9bcff8a-7ec4-4e1b-960d-7f3565d3064d,29,Male,USA,Clothing,1481.82,Cash,2025-02-25,Mobile,Yes
4d95f0ac-3e1e-4a84-937c-2ce5043e3d1e,43,Female,India,Electronics,227.78,Credit Card,2024-04-17,Desktop,Yes
6f3adcfe-f520-4a20-a41e-a0cd65c60a7a,27,Male,Germany,Electronics,187.32,PayPal,2024-03-12,Tablet,No
a4ac0118-e964-4e24-8d35-f3e89a37b556,70,Female,Germany,Books,502.91,Cash,2025-03-18,Mobile,No
8eb36f08-4e2a-4f64-a824-fbe7232704ba,61,Male,USA,Sports,1690.44,Cash,2024-02-14,Mobile,No
43f7afb1-fe45-429e-bbb2-a56bee972ed6,69,Male,Australia,Electronics,1620.64,Cash,2024-10-17,Mobile,Yes
017a0102-31a0-4b95-ac87-0949fd3b66bd,19,Female,India,Books,1491.1,Cash,2025-09-26,Mobile,Yes
ef527387-1b44-47a5-b3a9-bd93409398ba,46,Female,Australia,Electronics,1581.11,Credit Card,2024-05-18,Desktop,No
2fb47176-47f7-4060-98fa-da9d6176c561,67,Male,USA,Home,1415.63,Credit Card,2025-04-23,Mobile,No
1d4a3841-be3a-4760-be27-ebc10eae753b,54,Male,Australia,Books,266.2,PayPal,2025-02-27,Desktop,No
933b5cf6-ac4c-42b5-8918-3e16ce385780,62,Male,USA,Electronics,1449.11,Credit Card,2025-08-07,Mobile,Yes
06438688-4b3a-45da-a331-08794f805946,52,Female,India,Electronics,323.04,PayPal,2025-06-30,Tablet,Yes
3f5eaf66-21e2-43f6-8aa9-8046999354d5,25,Male,UK,Sports,1220.24,Credit Card,2025-06-05,Desktop,No
f401eb97-5c47-4ece-afe1-118c3572aa40,36,Female,Canada,Home,1277.12,Credit Card,2024-03-27,Desktop,No
1ec304b6-5104-463f-b928-bab8cb6bc385,53,Female,UK,Home,74.4,PayPal,2025-03-13,Desktop,No
08aa1b1e-7ff7-41cd-ba01-62be7cc00e14,68,Female,Australia,Home,58.24,Cash,2024-12-16,Desktop,No
a072b50b-6316-45e9-970f-b5d60162fc65,18,Female,Canada,Electronics,823.5,PayPal,2025-09-03,Desktop,Yes
a62249d5-26cb-4e5f-a64e-f32c3d53a532,31,Male,UK,Home,1419.85,Credit Card,2025-03-31,Desktop,No
7602270e-75d1-4a65-982b-852bc9eda9b2,66,Male,Australia,Electronics,1464.83,Cash,2024-03-03,Tablet,No
487a5e6f-7efa-4a98-b843-d88100f1b25a,39,Female,Germany,Home,1208.4,Debit Card,2025-02-14,Mobile,No
75c9aa43-c39a-44b1-9cf9-27f41afe1fa1,37,Female,Germany,Home,1708.69,Cash,2024-11-22,Mobile,No
95729c1b-454f-4ac8-99c5-5f178b8ab668,30,Male,USA,Sports,1067.05,Cash,2024-11-09,Tablet,Yes
31632695-93f8-4217-945c-a0cc40002b11,65,Female,UK,Sports,808.48,PayPal,2025-01-05,Mobile,Yes
d3914d45-4685-4c88-be71-19ad5d5399ac,53,Female,Germany,Sports,462.53,Credit Card,2025-08-11,Mobile,Yes
6a7b926f-8588-43b3-b1e4-f49ed76154b9,49,Male,USA,Sports,514.86,Credit Card,2024-12-27,Mobile,No
db408416-b6ef-43f8-8bfc-31fced24b3fe,63,Female,UK,Sports,1072.48,Credit Card,2024-07-16,Mobile,Yes
a1eec951-712a-4e57-a15b-b959de07ef44,63,Male,Germany,Electronics,1054.69,Cash,2025-07-11,Desktop,No
c4a24d99-4878-4dd3-88a4-2af9815729d8,18,Male,Australia,Sports,1138.49,PayPal,2025-07-02,Tablet,No
3ea5d746-a89c-4a1f-b811-dad0875e59fa,28,Male,UK,Sports,1456.03,PayPal,2025-07-22,Desktop,Yes
e1d4a4fa-10f8-4683-bd4f-11b0bf6797fd,65,Male,Australia,Home,810.8,PayPal,2025-03-13,Tablet,Yes
b756f5a3-be98-4a51-b1a4-0e3900077294,43,Male,Germany,Books,1405.56,Debit Card,2024-07-23,Tablet,No
c6fd1185-a939-4837-849a-4c1d9e101182,65,Female,Canada,Home,322.97,Cash,2024-12-09,Desktop,No
7b74a7b0-d7d0-4b1b-8c6a-e173d572397a,46,Male,India,Home,1198.86,Debit Card,2025-05-01,Tablet,Yes
87498673-c513-4075-983e-8ba5b8fe300e,23,Female,India,Electronics,1196.45,Credit Card,2025-04-19,Tablet,Yes
bcc95824-7692-4db6-8888-2548d80b6519,24,Female,Germany,Home,1207.92,Credit Card,2024-12-31,Desktop,No
466d85ef-34ea-4b49-ab42-41289eb42488,21,Female,Canada,Electronics,1345.42,Cash,2024-12-05,Desktop,Yes
e96d0768-1943-4974-b5f3-c0de44ac3e03,61,Female,UK,Home,1426.56,Debit Card,2025-09-19,Tablet,No
921be1c5-5ba0-493e-a9f9-eef8256264af,28,Male,Germany,Electronics,1606.93,Cash,2024-08-25,Tablet,No
952ffc5e-37d0-4bc1-9cba-3ae618b53be0,39,Male,Australia,Home,169.72,Debit Card,2024-12-27,Tablet,Yes
4851f6d0-cfad-44fa-b793-af5234566b4e,19,Male,Canada,Sports,331.46,Debit Card,2024-12-08,Desktop,Yes
187c8deb-f703-4dd7-ba75-c2916e4494f0,32,Male,UK,Electronics,807.96,Debit Card,2024-09-24,Mobile,No
ea1dd94a-cb45-40f8-bcd3-e355b756feef,55,Female,Canada,Clothing,1631.17,Cash,2025-06-05,Mobile,Yes
6831cc11-0168-4919-a1a0-873e8d174d67,59,Female,Canada,Books,112.04,Cash,2025-07-15,Desktop,No
83d35676-fec1-4027-9a44-ebd676448dc4,18,Female,UK,Clothing,603.48,Debit Card,2024-08-13,Tablet,Yes
0b69a7f4-a79f-4d4a-aeaa-f0b16650f9a6,67,Male,Australia,Clothing,509.98,Credit Card,2024-10-30,Tablet,Yes
0d4c3853-8c16-4b03-8462-a4dfe9b6a937,62,Male,USA,Clothing,377.0,Cash,2024-06-14,Tablet,No
b7c986bd-3ace-41c7-af98-0444a956a577,51,Male,Canada,Books,144.45,Cash,2025-12-12,Tablet,No
3e7a2bfe-168f-467b-b3aa-c2bc1d791f9d,58,Female,Canada,Electronics,1916.09,Debit Card,2024-01-03,Desktop,Yes
24e1a3a2-340b-4d4c-8b9f-72d5f0799deb,70,Female,UK,Books,417.56,Credit Card,2025-01-22,Mobile,Yes
3d4fece7-d90c-4501-8f60-47391c06bae1,50,Male,India,Books,1623.34,Credit Card,2025-05-13,Mobile,No
c2ae69c6-fec6-4da8-b41d-5f3809042bfb,18,Female,Germany,Sports,1918.72,PayPal,2025-09-05,Tablet,No
67cdeb47-8e37-493b-887f-ac3b75f9d2d8,21,Female,Germany,Sports,743.59,Credit Card,2025-06-01,Mobile,Yes
99da2ac0-becb-4dc5-92de-170f6719d0d1,37,Male,Germany,Home,750.48,PayPal,2025-06-06,Mobile,No
7178d12c-5e76-4915-a3eb-b8ab9a1f6263,49,Female,Germany,Electronics,100.74,Debit Card,2025-06-09,Tablet,Yes
bf4b1590-a8d3-4517-affa-623f800bfeb8,20,Female,USA,Books,1558.59,Debit Card,2024-11-02,Mobile,Yes
cd29ac0d-bccf-4b87-9005-df9fefeb8c74,48,Female,Germany,Sports,949.33,PayPal,2025-02-27,Tablet,Yes
5b24be5a-c90b-4d99-bba2-bb7b66efd337,34,Male,Germany,Clothing,218.65,Cash,2024-06-26,Tablet,No
440e35c1-6322-443c-8338-942f3d3d719e,68,Female,India,Books,717.13,PayPal,2024-11-07,Tablet,Yes
e005eb96-141c-43f5-bf7a-7d1b2438d399,63,Female,UK,Sports,1774.27,Credit Card,2024-01-07,Mobile,No
9254a219-55eb-4ebb-928e-a51becd758f3,37,Male,India,Sports,1119.71,Cash,2024-03-08,Desktop,Yes
6d96004b-36d6-45f7-8f7f-61ce8207988e,45,Female,Germany,Electronics,915.16,Cash,2024-06-04,Mobile,Yes
3154d81e-a280-419c-8c54-d7956afcb6ed,25,Male,India,Sports,1905.39,PayPal,2024-07-05,Mobile,Yes
064a2193-13cf-454f-8fb4-5f15eb071cc9,64,Female,Australia,Electronics,176.33,Cash,2025-05-19,Mobile,No
06ff94af-6ee5-4574-9201-0cb54b85a7c6,62,Male,India,Clothing,1837.11,Debit Card,2025-11-30,Tablet,No
74d23810-e39c-4fff-b1dd-1e1d0a2bd1f8,49,Female,India,Clothing,700.85,Credit Card,2025-07-04,Tablet,Yes
b2550299-bf31-43e9-9233-1ddeb4d3a8a9,28,Male,USA,Clothing,1384.94,Debit Card,2024-01-01,Desktop,No
d94707ce-c316-4545-97d5-3db75c9dee8f,60,Male,Australia,Home,1383.28,Debit Card,2024-04-29,Tablet,Yes
d2583561-f532-4b84-a31f-30c330c41108,27,Male,Canada,Sports,858.24,Debit Card,2024-06-17,Tablet,Yes
0b7fecfd-af6c-40af-95bd-70428bc7a0f5,64,Female,Germany,Books,1888.82,Debit Card,2024-03-29,Desktop,No
8fc6d5cf-a709-412d-83a2-fe8bff625665,42,Male,Germany,Sports,918.42,Debit Card,2025-09-16,Tablet,Yes
eb9ed6c7-9eed-44c5-b965-a836c5224c67,34,Female,Australia,Home,1757.31,Credit Card,2024-10-12,Desktop,Yes
27442469-6964-4cb8-8f18-70b0ca45d755,46,Female,Australia,Sports,449.51,Credit Card,2024-08-22,Tablet,No
638e957c-6b8d-4450-aaba-c7d6900370c5,56,Female,UK,Home,657.84,PayPal,2024-04-13,Tablet,No
f954618b-9db4-4404-b5ef-dec89a84c669,26,Female,India,Electronics,163.66,Cash,2025-11-05,Tablet,No
1cba6294-7d3e-445f-afd6-5517841b24a5,23,Female,Australia,Clothing,1964.92,PayPal,2024-10-10,Tablet,No
7d525372-db8c-4a4e-a66c-a24ca62f895d,27,Female,Canada,Books,80.04,Debit Card,2024-08-11,Desktop,Yes
da566c14-4538-4ec3-bdde-7811dbda3b6e,27,Male,Australia,Home,1855.82,Credit Card,2024-03-31,Desktop,Yes
76e3528a-9074-4057-b7f8-1950b506fc7c,19,Female,Australia,Clothing,125.85,PayPal,2024-05-12,Tablet,Yes
9b9f9cda-8223-4cea-b2db-c56ca09c14fc,30,Male,Germany,Clothing,1416.78,Cash,2024-01-30,Mobile,No
daf06203-63b0-4ac5-aaf2-bf970c4b0022,57,Female,Canada,Home,1449.86,Credit Card,2024-12-29,Mobile,Yes
41af6863-9ac9-4d9f-83e4-7d96be674f69,45,Male,Germany,Books,80.39,Cash,2025-08-11,Mobile,No
9b910667-2f3f-4595-bb98-fa915e49c72d,25,Male,UK,Electronics,300.65,Credit Card,2024-04-25,Desktop,No
e52c6249-b16a-45a9-835f-93ab0d22d119,21,Female,UK,Home,152.48,Credit Card,2024-12-06,Tablet,No
8a665c36-d5a2-4d70-944b-204bd2511ac2,37,Female,USA,Books,1760.46,Debit Card,2025-04-04,Desktop,Yes
7cbdaf9b-1584-4dc6-87e9-db96374f2019,23,Male,USA,Home,1313.67,Credit Card,2025-09-09,Tablet,No
1410ca58-76ee-480d-8dc3-601deaa3bcad,23,Female,UK,Home,620.16,Cash,2025-08-02,Tablet,Yes
1bad4114-595e-475e-85be-2c29e3d14f8a,21,Male,Germany,Sports,1342.28,Debit Card,2025-11-08,Desktop,Yes
5ffcd920-ae1d-43aa-8d4a-697df3208b53,41,Male,USA,Books,422.02,PayPal,2025-03-06,Tablet,No
2b88fc32-aae5-420a-a387-8746f4ad219c,38,Male,USA,Electronics,1188.25,Credit Card,2024-12-17,Desktop,No
d7297776-f790-441c-9e3f-824d1e6e579f,52,Female,UK,Electronics,1000.94,Cash,2024-03-10,Tablet,Yes
57f39ffc-d38e-48ea-b418-44ca51953ded,65,Female,USA,Sports,1458.31,Cash,2025-05-28,Tablet,No
8dea255c-de8d-4226-99d0-56df8eafa833,56,Female,USA,Home,1829.09,Credit Card,2024-01-30,Tablet,Yes
4c327726-4ec7-4d3c-b1a9-4670330fa185,29,Male,UK,Home,1287.42,Debit Card,2024-06-25,Desktop,Yes
0ae9bac4-d277-441d-b298-59a89f26d0bd,43,Female,Canada,Clothing,68.86,Cash,2025-11-05,Desktop,No
332de6b6-00c3-4194-98ed-d3b2d2b57ead,22,Female,Australia,Electronics,1146.37,PayPal,2024-10-17,Mobile,Yes
55d967b3-8bf8-43c3-9b14-34b54d48b47c,18,Female,Australia,Books,1218.97,PayPal,2025-11-05,Tablet,No
18d8dcbf-881d-4d31-ad8a-b4d7ef80537e,48,Female,Canada,Home,217.63,Credit Card,2024-08-04,Mobile,Yes
56018efd-de84-4740-84f4-3f014648d5a9,34,Male,Canada,Home,1855.49,Credit Card,2025-12-02,Tablet,Yes
1733d51f-7ead-462c-83e1-18983af340b5,34,Female,UK,Clothing,1880.46,Debit Card,2025-11-25,Tablet,No
ea5ff259-5349-4676-93cd-2aea51163a18,38,Female,India,Clothing,305.6,Cash,2025-01-01,Mobile,Yes
b9846bb8-4852-4bcd-b982-1d92da4b21a3,46,Female,Germany,Electronics,703.11,Debit Card,2024-06-19,Desktop,Yes
fc88e39c-c8be-4af0-b047-2335ffbb0680,38,Male,UK,Electronics,921.92,Cash,2024-12-29,Tablet,No
d05f7438-ab19-4d9e-80dd-778ab371bcd4,36,Male,India,Clothing,901.35,Debit Card,2025-12-23,Mobile,No
ea455036-18d8-49b0-941a-28fa38d0d7c7,43,Male,Australia,Home,58.33,Cash,2024-04-26,Desktop,No
c4db4345-4b1a-4f9e-bc0a-d5c3dec76931,24,Male,Germany,Clothing,1337.79,Debit Card,2024-08-24,Desktop,No
49560e23-b66e-4a52-8f89-752e284c31bc,28,Male,India,Books,1641.43,Debit Card,2024-04-28,Tablet,No
751ee66c-4eed-45ec-b9ad-3596737ec3af,37,Male,Germany,Clothing,370.83,Cash,2024-07-31,Mobile,Yes
fa519834-ead4-4eb4-9622-7b51fb4fbaa2,38,Female,Australia,Electronics,1168.81,Cash,2025-08-02,Tablet,No
52e5ba18-6076-45a2-affd-2b4033a6cb20,32,Female,USA,Home,525.25,PayPal,2024-04-30,Desktop,Yes
42b55fb8-2297-48c1-98c3-14fa25bb42aa,66,Male,USA,Sports,1630.88,Debit Card,2025-06-01,Tablet,Yes
1a35ce2c-1de6-40bd-8acf-03b5b2b0063a,67,Male,India,Electronics,264.46,Debit Card,2025-06-29,Mobile,Yes
926303c6-7195-454e-b9df-bea013889aba,68,Female,Canada,Home,214.86,Cash,2024-01-28,Mobile,Yes
1b2d0fad-e82f-475b-b865-9fcf90b4a681,23,Female,India,Home,154.94,PayPal,2024-06-01,Mobile,No
f0553121-ea4a-4418-bcf7-b8bbe52f21dd,28,Male,India,Electronics,894.4,Debit Card,2025-02-25,Tablet,No
d18229e3-4cf5-45a9-806a-50d239bd29fa,23,Male,India,Clothing,1816.2,PayPal,2025-11-19,Mobile,No
3d31b1eb-1427-4c8a-bf03-0b87319774ce,34,Female,Australia,Home,1734.92,PayPal,2024-02-24,Tablet,Yes
b34a22c1-abc5-4905-86bf-3ed9f27064a9,54,Male,Canada,Electronics,1873.22,Debit Card,2024-03-15,Desktop,No
c02c8dc1-caf1-47e9-9edf-60d33743998c,36,Female,Canada,Clothing,1613.92,Cash,2025-02-14,Mobile,Yes
262caada-95e2-4193-b2af-37a2e12a59fb,53,Male,India,Books,269.08,Credit Card,2024-10-20,Tablet,Yes
a85f11c2-c58d-4c08-8d03-535cf13ac4a7,28,Female,USA,Electronics,1921.45,PayPal,2024-03-07,Tablet,Yes
23542660-77f0-4dda-a6b5-7b03997756fb,46,Female,Australia,Electronics,836.96,Cash,2024-06-23,Mobile,No
b3b7f97c-cc22-48ad-81a5-c53dbab46d04,56,Female,India,Home,806.78,PayPal,2025-04-19,Desktop,No
98e8f9c5-865f-46c7-b490-d1b9955719aa,44,Female,Australia,Clothing,733.18,Debit Card,2025-03-17,Desktop,No
7767bf5e-08c4-47b8-baa0-81bd3bb30d17,61,Female,Canada,Home,910.73,PayPal,2025-08-17,Desktop,No
6ed0296c-be80-4487-9145-a724f096451e,59,Female,UK,Home,547.29,Cash,2024-01-23,Tablet,Yes
1ba94f6d-e7da-4aff-942d-9bd3a39431d0,51,Female,India,Home,516.19,Cash,2025-10-06,Tablet,Yes
f42b783b-05fb-4615-9a68-587fe02f2d20,45,Female,USA,Books,1309.79,Debit Card,2024-03-21,Tablet,Yes
0098eb19-2ac5-4dbc-9dc4-c960755dbb00,70,Male,India,Clothing,1326.83,PayPal,2025-07-15,Tablet,Yes
b9042cfd-7068-4aab-a58d-e2360fcfbbe6,19,Male,Australia,Home,1991.67,Debit Card,2024-01-14,Tablet,Yes
994c81a5-da31-4a1c-990a-8567c6521b9c,69,Female,Germany,Sports,1349.43,Debit Card,2025-02-24,Mobile,No
1a572e6e-62e3-4486-8665-cfd7ecdb7a75,30,Male,USA,Electronics,1973.15,Cash,2025-12-22,Mobile,No
6dd68769-447e-48e6-bb0f-b6c3923ffa41,50,Female,Canada,Sports,184.01,PayPal,2025-08-09,Desktop,Yes
b2fdac2e-7c49-43b0-9d77-64c7a37e19c6,55,Male,USA,Clothing,718.25,Credit Card,2025-04-01,Mobile,Yes
56a2d14b-add2-426d-8b28-f3e2290a46c6,28,Female,Germany,Home,1985.24,Debit Card,2024-05-28,Desktop,No
2464e177-e9d2-41d4-8399-15d0ffbbdf5f,40,Male,USA,Electronics,990.04,Credit Card,2024-09-20,Desktop,No
baafb33f-8894-4bdb-9c54-c827a5daafcf,39,Male,India,Electronics,1440.12,Cash,2024-05-23,Tablet,No
a70e5ce4-ca0b-4f8f-b35a-144bf732b0d6,29,Male,UK,Home,1764.9,Credit Card,2025-04-19,Desktop,Yes
92062405-0d65-478b-abd9-03f624f8affd,63,Female,USA,Books,325.93,Credit Card,2024-01-05,Mobile,No
83fc90cf-734f-4f8e-9ee5-27d112c0e84b,39,Male,Canada,Sports,1178.17,Debit Card,2024-12-14,Tablet,Yes
010a8235-94be-4a7b-9ceb-0ede69ebd7bd,37,Female,UK,Sports,120.98,PayPal,2025-12-30,Mobile,No
f762db9f-3aa6-4f5d-82ec-eaf9afc1bf57,47,Male,USA,Sports,1372.8,Credit Card,2025-11-10,Desktop,Yes
